Merchant_ID,Merchant_Name,Merchant_Category,Merchant_City,Merchant_UPI,Transaction_ID,Customer_Name,Customer_Phone,Amount,Payment_Status,Fraudulent,QR_Image_Path,Date_Time
MID0015,"Lewis, Miller and Glover",Mobile Shop,Mortonmouth,"lewis,m@upi",TXN00281,Bryan Nguyen,7825306028,5415.32,SUCCESS,Yes,qr_codes\TXN00281.png,2025-12-07 12:12:38
MID0015,"Lewis, Miller and Glover",Mobile Shop,Mortonmouth,"lewis,m@upi",TXN00282,Shannon Sanchez,7583316804,3167.84,FAILED,Yes,qr_codes\TXN00282.png,2025-12-06 19:42:38
MID0015,"Lewis, Miller and Glover",Mobile Shop,Mortonmouth,"lewis,m@upi",TXN00283,Alicia Robbins,6921069820,2580.52,SUCCESS,No,qr_codes\TXN00283.png,2025-12-04 03:41:38
MID0015,"Lewis, Miller and Glover",Mobile Shop,Mortonmouth,"lewis,m@upi",TXN00284,Karen Hopkins,1028238421,3483.31,SUCCESS,Yes,qr_codes\TXN00284.png,2025-12-01 19:00:38
MID0015,"Lewis, Miller and Glover",Mobile Shop,Mortonmouth,"lewis,m@upi",TXN00285,William Harris,3615782491,7737.08,FAILED,Yes,qr_codes\TXN00285.png,2025-12-05 16:36:38
MID0015,"Lewis, Miller and Glover",Mobile Shop,Mortonmouth,"lewis,m@upi",TXN00286,Jennifer Espinoza,3765890234,4204.4,SUCCESS,Yes,qr_codes\TXN00286.png,2025-12-02 17:30:38
MID0015,"Lewis, Miller and Glover",Mobile Shop,Mortonmouth,"lewis,m@upi",TXN00287,Victor Reeves,8281557369,1764.72,SUCCESS,No,qr_codes\TXN00287.png,2025-12-02 17:50:39
MID0015,"Lewis, Miller and Glover",Mobile Shop,Mortonmouth,"lewis,m@upi",TXN00288,Amy Ball,5593054999,4580.55,FAILED,Yes,qr_codes\TXN00288.png,2025-12-03 19:38:39
MID0015,"Lewis, Miller and Glover",Mobile Shop,Mortonmouth,"lewis,m@upi",TXN00289,Kevin Yu,1327701448,2159.84,FAILED,No,qr_codes\TXN00289.png,2025-12-08 04:50:39
MID0015,"Lewis, Miller and Glover",Mobile Shop,Mortonmouth,"lewis,m@upi",TXN00290,Patricia Fox,4211157493,7884.19,SUCCESS,Yes,qr_codes\TXN00290.png,2025-12-05 01:29:39
MID0015,"Lewis, Miller and Glover",Mobile Shop,Mortonmouth,"lewis,m@upi",TXN00291,Diana Whitaker,7349975853,7753.67,SUCCESS,Yes,qr_codes\TXN00291.png,2025-12-06 21:30:39
MID0015,"Lewis, Miller and Glover",Mobile Shop,Mortonmouth,"lewis,m@upi",TXN00292,Benjamin Flores,6065337682,6219.68,FAILED,Yes,qr_codes\TXN00292.png,2025-12-03 13:53:39
MID0015,"Lewis, Miller and Glover",Mobile Shop,Mortonmouth,"lewis,m@upi",TXN00293,Lori Erickson,7472554036,2299.56,SUCCESS,No,qr_codes\TXN00293.png,2025-12-02 19:06:39
MID0015,"Lewis, Miller and Glover",Mobile Shop,Mortonmouth,"lewis,m@upi",TXN00294,Amanda Barron,6064266848,6328.76,SUCCESS,Yes,qr_codes\TXN00294.png,2025-12-06 06:44:39
MID0015,"Lewis, Miller and Glover",Mobile Shop,Mortonmouth,"lewis,m@upi",TXN00295,Alejandro Taylor,7311983075,1849.91,FAILED,No,qr_codes\TXN00295.png,2025-12-02 06:55:39
MID0015,"Lewis, Miller and Glover",Mobile Shop,Mortonmouth,"lewis,m@upi",TXN00296,Arthur Lewis,8738341302,7506.75,SUCCESS,Yes,qr_codes\TXN00296.png,2025-12-04 06:09:39
MID0015,"Lewis, Miller and Glover",Mobile Shop,Mortonmouth,"lewis,m@upi",TXN00297,Alyssa Hill,9849170751,3767.12,SUCCESS,Yes,qr_codes\TXN00297.png,2025-12-07 14:55:39
MID0015,"Lewis, Miller and Glover",Mobile Shop,Mortonmouth,"lewis,m@upi",TXN00298,Michelle Sullivan,3548344366,6810.64,FAILED,Yes,qr_codes\TXN00298.png,2025-12-01 23:39:39
MID0015,"Lewis, Miller and Glover",Mobile Shop,Mortonmouth,"lewis,m@upi",TXN00299,Troy Miller,6930206088,6001.07,FAILED,Yes,qr_codes\TXN00299.png,2025-12-05 11:01:39
MID0015,"Lewis, Miller and Glover",Mobile Shop,Mortonmouth,"lewis,m@upi",TXN00300,Glen Matthews,5857332566,5497.16,SUCCESS,Yes,qr_codes\TXN00300.png,2025-12-02 15:29:39
MID0016,"Barrett, Campos and Lyons",Electronics,Whitemouth,barrett@upi,TXN00301,Brittney Miller,1028451655,6100.62,FAILED,Yes,qr_codes\TXN00301.png,2025-12-07 22:38:39
MID0016,"Barrett, Campos and Lyons",Electronics,Whitemouth,barrett@upi,TXN00302,Javier Mitchell,2497571960,68.33,SUCCESS,No,qr_codes\TXN00302.png,2025-12-04 19:03:39
MID0016,"Barrett, Campos and Lyons",Electronics,Whitemouth,barrett@upi,TXN00303,Rachel Wilson,9637254549,1575.29,SUCCESS,No,qr_codes\TXN00303.png,2025-12-01 17:54:39
MID0016,"Barrett, Campos and Lyons",Electronics,Whitemouth,barrett@upi,TXN00304,Dana Vazquez,1004292363,2244.3,FAILED,No,qr_codes\TXN00304.png,2025-12-06 05:07:39
MID0016,"Barrett, Campos and Lyons",Electronics,Whitemouth,barrett@upi,TXN00305,Patricia Avila,6754086706,3784.97,SUCCESS,Yes,qr_codes\TXN00305.png,2025-12-08 05:35:39
MID0016,"Barrett, Campos and Lyons",Electronics,Whitemouth,barrett@upi,TXN00306,Reginald Hoffman,6300986335,759.96,FAILED,No,qr_codes\TXN00306.png,2025-12-01 22:17:40
MID0016,"Barrett, Campos and Lyons",Electronics,Whitemouth,barrett@upi,TXN00307,Thomas Mason,7617149146,6854.78,FAILED,Yes,qr_codes\TXN00307.png,2025-12-02 09:31:40
MID0016,"Barrett, Campos and Lyons",Electronics,Whitemouth,barrett@upi,TXN00308,Jeffrey Morton,5494118363,323.95,FAILED,No,qr_codes\TXN00308.png,2025-12-07 02:00:40
MID0016,"Barrett, Campos and Lyons",Electronics,Whitemouth,barrett@upi,TXN00309,Erin Davis,8846534625,7067.47,FAILED,Yes,qr_codes\TXN00309.png,2025-12-06 07:29:40
MID0016,"Barrett, Campos and Lyons",Electronics,Whitemouth,barrett@upi,TXN00310,Adrian Pena,3237217534,3614.99,SUCCESS,Yes,qr_codes\TXN00310.png,2025-12-06 12:22:40
MID0016,"Barrett, Campos and Lyons",Electronics,Whitemouth,barrett@upi,TXN00311,Nicole Rogers,3307403732,2621.64,SUCCESS,No,qr_codes\TXN00311.png,2025-12-06 11:12:40
MID0016,"Barrett, Campos and Lyons",Electronics,Whitemouth,barrett@upi,TXN00312,Cody Decker,5862508807,7317.57,SUCCESS,Yes,qr_codes\TXN00312.png,2025-12-04 18:13:40
MID0016,"Barrett, Campos and Lyons",Electronics,Whitemouth,barrett@upi,TXN00313,Thomas Thompson,7577167792,2347.51,SUCCESS,Yes,qr_codes\TXN00313.png,2025-12-07 11:35:40
MID0016,"Barrett, Campos and Lyons",Electronics,Whitemouth,barrett@upi,TXN00314,Cameron Anderson,6671203488,3065.88,FAILED,Yes,qr_codes\TXN00314.png,2025-12-07 06:47:40
MID0016,"Barrett, Campos and Lyons",Electronics,Whitemouth,barrett@upi,TXN00315,Courtney Lozano,1914891695,3673.68,SUCCESS,Yes,qr_codes\TXN00315.png,2025-12-07 18:11:40
MID0016,"Barrett, Campos and Lyons",Electronics,Whitemouth,barrett@upi,TXN00316,Shannon Simpson,1532367555,5178.33,FAILED,Yes,qr_codes\TXN00316.png,2025-12-02 01:00:40
MID0016,"Barrett, Campos and Lyons",Electronics,Whitemouth,barrett@upi,TXN00317,Vicki Gonzalez,6611100301,2653.71,FAILED,No,qr_codes\TXN00317.png,2025-12-08 08:29:40
MID0016,"Barrett, Campos and Lyons",Electronics,Whitemouth,barrett@upi,TXN00318,William Richards,3596146820,1041.89,FAILED,No,qr_codes\TXN00318.png,2025-12-07 02:14:40
MID0016,"Barrett, Campos and Lyons",Electronics,Whitemouth,barrett@upi,TXN00319,Latasha Wilson,3951669916,4663.79,SUCCESS,Yes,qr_codes\TXN00319.png,2025-12-03 00:06:40
MID0016,"Barrett, Campos and Lyons",Electronics,Whitemouth,barrett@upi,TXN00320,David Patrick,9113070193,2227.04,FAILED,No,qr_codes\TXN00320.png,2025-12-03 23:18:40
MID0017,"Fry, Harris and Russo",Mobile Shop,North Loganchester,"fry,har@upi",TXN00321,Joshua Castro,7499364172,6592.61,FAILED,Yes,qr_codes\TXN00321.png,2025-12-07 02:04:40
MID0017,"Fry, Harris and Russo",Mobile Shop,North Loganchester,"fry,har@upi",TXN00322,Ashley Martin,2577402416,1829.55,SUCCESS,No,qr_codes\TXN00322.png,2025-12-05 06:27:40
MID0017,"Fry, Harris and Russo",Mobile Shop,North Loganchester,"fry,har@upi",TXN00323,Gary Davis,8851637725,6959.91,FAILED,Yes,qr_codes\TXN00323.png,2025-12-07 20:36:40
MID0017,"Fry, Harris and Russo",Mobile Shop,North Loganchester,"fry,har@upi",TXN00324,Kayla Sandoval,1667106132,878.06,FAILED,No,qr_codes\TXN00324.png,2025-12-06 02:21:40
MID0017,"Fry, Harris and Russo",Mobile Shop,North Loganchester,"fry,har@upi",TXN00325,Larry Perez,3897584746,100.93,FAILED,No,qr_codes\TXN00325.png,2025-12-07 16:56:40
MID0017,"Fry, Harris and Russo",Mobile Shop,North Loganchester,"fry,har@upi",TXN00326,Jason Olson,5341853221,3284.59,FAILED,Yes,qr_codes\TXN00326.png,2025-12-02 17:26:40
MID0017,"Fry, Harris and Russo",Mobile Shop,North Loganchester,"fry,har@upi",TXN00327,Andrew Richmond,8179491002,2288.4,FAILED,Yes,qr_codes\TXN00327.png,2025-12-05 03:34:40
MID0017,"Fry, Harris and Russo",Mobile Shop,North Loganchester,"fry,har@upi",TXN00328,Antonio Nicholson,3245745006,3399.81,SUCCESS,Yes,qr_codes\TXN00328.png,2025-12-02 15:49:41
MID0017,"Fry, Harris and Russo",Mobile Shop,North Loganchester,"fry,har@upi",TXN00329,Christine Wilson,9944361897,4607.7,FAILED,Yes,qr_codes\TXN00329.png,2025-12-02 14:55:41
MID0017,"Fry, Harris and Russo",Mobile Shop,North Loganchester,"fry,har@upi",TXN00330,Daniel Robinson,6944359236,872.31,SUCCESS,No,qr_codes\TXN00330.png,2025-12-02 08:48:41
MID0017,"Fry, Harris and Russo",Mobile Shop,North Loganchester,"fry,har@upi",TXN00331,David Watkins,5387911995,2100.34,SUCCESS,No,qr_codes\TXN00331.png,2025-12-05 10:41:41
MID0017,"Fry, Harris and Russo",Mobile Shop,North Loganchester,"fry,har@upi",TXN00332,Cynthia Collier,9088941709,5164.1,SUCCESS,Yes,qr_codes\TXN00332.png,2025-12-03 00:42:41
MID0017,"Fry, Harris and Russo",Mobile Shop,North Loganchester,"fry,har@upi",TXN00333,Shane Ballard,1467751589,7827.68,SUCCESS,Yes,qr_codes\TXN00333.png,2025-12-03 01:05:41
MID0017,"Fry, Harris and Russo",Mobile Shop,North Loganchester,"fry,har@upi",TXN00334,Heather Nelson,9508508923,6634.52,SUCCESS,Yes,qr_codes\TXN00334.png,2025-12-07 09:08:41
MID0017,"Fry, Harris and Russo",Mobile Shop,North Loganchester,"fry,har@upi",TXN00335,Peter Brown,4592640945,6486.61,FAILED,Yes,qr_codes\TXN00335.png,2025-12-05 09:32:41
MID0017,"Fry, Harris and Russo",Mobile Shop,North Loganchester,"fry,har@upi",TXN00336,Dawn Ryan,0437996797,1689.86,FAILED,No,qr_codes\TXN00336.png,2025-12-08 04:20:41
MID0017,"Fry, Harris and Russo",Mobile Shop,North Loganchester,"fry,har@upi",TXN00337,Karen Marshall,9926947738,7686.58,FAILED,Yes,qr_codes\TXN00337.png,2025-12-03 07:58:41
MID0017,"Fry, Harris and Russo",Mobile Shop,North Loganchester,"fry,har@upi",TXN00338,James Hall,5787066366,1750.76,SUCCESS,No,qr_codes\TXN00338.png,2025-12-02 17:23:41
MID0017,"Fry, Harris and Russo",Mobile Shop,North Loganchester,"fry,har@upi",TXN00339,Jasmine Brown,3909864838,2503.67,SUCCESS,No,qr_codes\TXN00339.png,2025-12-06 13:27:41
MID0017,"Fry, Harris and Russo",Mobile Shop,North Loganchester,"fry,har@upi",TXN00340,Tyler Wilkinson,0696836233,7288.27,SUCCESS,Yes,qr_codes\TXN00340.png,2025-12-06 02:44:41
MID0018,"Cole, Romero and Gardner",Cafe,West Danielle,"cole,ro@upi",TXN00341,Anthony Ayers,1941812195,393.47,SUCCESS,No,qr_codes\TXN00341.png,2025-12-02 22:46:41
MID0018,"Cole, Romero and Gardner",Cafe,West Danielle,"cole,ro@upi",TXN00342,Blake Baker,5270430080,455.46,SUCCESS,No,qr_codes\TXN00342.png,2025-12-02 09:10:41
MID0018,"Cole, Romero and Gardner",Cafe,West Danielle,"cole,ro@upi",TXN00343,Adam White,7925433784,7990.63,SUCCESS,Yes,qr_codes\TXN00343.png,2025-12-05 00:44:41
MID0018,"Cole, Romero and Gardner",Cafe,West Danielle,"cole,ro@upi",TXN00344,Robert Zamora,9616518350,7427.01,FAILED,Yes,qr_codes\TXN00344.png,2025-12-06 19:13:41
MID0018,"Cole, Romero and Gardner",Cafe,West Danielle,"cole,ro@upi",TXN00345,Douglas Brown,6673842066,2296.2,FAILED,No,qr_codes\TXN00345.png,2025-12-03 20:36:41
MID0018,"Cole, Romero and Gardner",Cafe,West Danielle,"cole,ro@upi",TXN00346,Richard Martin,5044842921,1293.25,FAILED,No,qr_codes\TXN00346.png,2025-12-04 04:27:41
MID0018,"Cole, Romero and Gardner",Cafe,West Danielle,"cole,ro@upi",TXN00347,Danielle Tran,3609184680,6433.5,SUCCESS,Yes,qr_codes\TXN00347.png,2025-12-05 19:07:41
MID0018,"Cole, Romero and Gardner",Cafe,West Danielle,"cole,ro@upi",TXN00348,Sandra Miller,4040203881,7189.17,FAILED,Yes,qr_codes\TXN00348.png,2025-12-03 12:36:41
MID0018,"Cole, Romero and Gardner",Cafe,West Danielle,"cole,ro@upi",TXN00349,Justin Williams,2000606551,183.35,SUCCESS,No,qr_codes\TXN00349.png,2025-12-06 08:23:41
MID0018,"Cole, Romero and Gardner",Cafe,West Danielle,"cole,ro@upi",TXN00350,Brenda Brown,7260097492,1290.18,FAILED,No,qr_codes\TXN00350.png,2025-12-08 08:25:42
MID0018,"Cole, Romero and Gardner",Cafe,West Danielle,"cole,ro@upi",TXN00351,Charles Johnson,2483050022,6035.79,SUCCESS,Yes,qr_codes\TXN00351.png,2025-12-04 00:55:42
MID0018,"Cole, Romero and Gardner",Cafe,West Danielle,"cole,ro@upi",TXN00352,Nicole Anderson,0200367840,1954.4,SUCCESS,No,qr_codes\TXN00352.png,2025-12-02 04:03:42
MID0018,"Cole, Romero and Gardner",Cafe,West Danielle,"cole,ro@upi",TXN00353,Bryan Hughes,8607975963,5151.29,SUCCESS,Yes,qr_codes\TXN00353.png,2025-12-08 06:14:42
MID0018,"Cole, Romero and Gardner",Cafe,West Danielle,"cole,ro@upi",TXN00354,Jennifer Nelson,6694166288,2520.81,FAILED,No,qr_codes\TXN00354.png,2025-12-07 05:11:42
MID0018,"Cole, Romero and Gardner",Cafe,West Danielle,"cole,ro@upi",TXN00355,Haley Morton,0418214537,1706.53,FAILED,No,qr_codes\TXN00355.png,2025-12-08 03:04:42
MID0018,"Cole, Romero and Gardner",Cafe,West Danielle,"cole,ro@upi",TXN00356,Janice Harris,6080872606,5099.35,FAILED,Yes,qr_codes\TXN00356.png,2025-12-03 16:38:42
MID0018,"Cole, Romero and Gardner",Cafe,West Danielle,"cole,ro@upi",TXN00357,Stephanie Lane,7180903337,7806.39,FAILED,Yes,qr_codes\TXN00357.png,2025-12-02 06:57:42
MID0018,"Cole, Romero and Gardner",Cafe,West Danielle,"cole,ro@upi",TXN00358,Diane Meyer,0882666163,5330.03,FAILED,Yes,qr_codes\TXN00358.png,2025-12-08 06:12:42
MID0018,"Cole, Romero and Gardner",Cafe,West Danielle,"cole,ro@upi",TXN00359,Sarah Bass,3510701651,7487.62,FAILED,Yes,qr_codes\TXN00359.png,2025-12-02 00:29:42
MID0018,"Cole, Romero and Gardner",Cafe,West Danielle,"cole,ro@upi",TXN00360,John Newman Jr.,0028197366,7913.88,SUCCESS,Yes,qr_codes\TXN00360.png,2025-12-03 23:58:42
MID0019,Weeks-Sawyer,Mobile Shop,Savannahton,weeks-s@upi,TXN00361,Michael Christian,0599014801,7998.22,SUCCESS,Yes,qr_codes\TXN00361.png,2025-12-02 23:17:42
MID0019,Weeks-Sawyer,Mobile Shop,Savannahton,weeks-s@upi,TXN00362,Mr. Randy Berg,0931338243,3518.45,SUCCESS,Yes,qr_codes\TXN00362.png,2025-12-06 09:37:42
MID0019,Weeks-Sawyer,Mobile Shop,Savannahton,weeks-s@upi,TXN00363,Matthew Mcdonald,3787670281,92.14,SUCCESS,No,qr_codes\TXN00363.png,2025-12-02 23:00:42
MID0019,Weeks-Sawyer,Mobile Shop,Savannahton,weeks-s@upi,TXN00364,Randall White,2780779780,4575.51,FAILED,Yes,qr_codes\TXN00364.png,2025-12-01 21:20:42
MID0019,Weeks-Sawyer,Mobile Shop,Savannahton,weeks-s@upi,TXN00365,Ashley Price,8363926071,2874.18,FAILED,No,qr_codes\TXN00365.png,2025-12-03 10:40:42
MID0019,Weeks-Sawyer,Mobile Shop,Savannahton,weeks-s@upi,TXN00366,Gregory Mckinney,2963118181,6501.49,FAILED,Yes,qr_codes\TXN00366.png,2025-12-02 20:29:42
MID0019,Weeks-Sawyer,Mobile Shop,Savannahton,weeks-s@upi,TXN00367,Lynn Vaughn,5347709044,3421.73,SUCCESS,Yes,qr_codes\TXN00367.png,2025-12-04 13:42:42
MID0019,Weeks-Sawyer,Mobile Shop,Savannahton,weeks-s@upi,TXN00368,Frank Smith,5462669440,6305.81,SUCCESS,Yes,qr_codes\TXN00368.png,2025-12-06 22:58:42
MID0019,Weeks-Sawyer,Mobile Shop,Savannahton,weeks-s@upi,TXN00369,Anthony Vaughan,7071932850,460.32,FAILED,No,qr_codes\TXN00369.png,2025-12-07 05:06:42
MID0019,Weeks-Sawyer,Mobile Shop,Savannahton,weeks-s@upi,TXN00370,Peter Cannon,5316819028,1870.9,FAILED,No,qr_codes\TXN00370.png,2025-12-06 12:40:42
MID0019,Weeks-Sawyer,Mobile Shop,Savannahton,weeks-s@upi,TXN00371,Christopher Herrera,2977098461,5448.89,SUCCESS,Yes,qr_codes\TXN00371.png,2025-12-02 11:09:42
MID0019,Weeks-Sawyer,Mobile Shop,Savannahton,weeks-s@upi,TXN00372,Diane Hill,2622569373,929.25,SUCCESS,No,qr_codes\TXN00372.png,2025-12-05 19:14:43
MID0019,Weeks-Sawyer,Mobile Shop,Savannahton,weeks-s@upi,TXN00373,Amanda Chen,1037104610,5450.98,SUCCESS,Yes,qr_codes\TXN00373.png,2025-12-03 21:07:43
MID0019,Weeks-Sawyer,Mobile Shop,Savannahton,weeks-s@upi,TXN00374,Heather Saunders,5580999802,5073.44,FAILED,Yes,qr_codes\TXN00374.png,2025-12-01 23:17:43
MID0019,Weeks-Sawyer,Mobile Shop,Savannahton,weeks-s@upi,TXN00375,Shannon Clay,0663631868,985.97,SUCCESS,Yes,qr_codes\TXN00375.png,2025-12-07 22:04:43
MID0019,Weeks-Sawyer,Mobile Shop,Savannahton,weeks-s@upi,TXN00376,Luis Parker,6079444878,200.83,FAILED,No,qr_codes\TXN00376.png,2025-12-07 04:44:43
MID0019,Weeks-Sawyer,Mobile Shop,Savannahton,weeks-s@upi,TXN00377,Paul Schneider,0204122959,1338.35,SUCCESS,No,qr_codes\TXN00377.png,2025-12-07 02:01:43
MID0019,Weeks-Sawyer,Mobile Shop,Savannahton,weeks-s@upi,TXN00378,Charles Roberts,8721266340,1601.26,FAILED,No,qr_codes\TXN00378.png,2025-12-07 03:06:43
MID0019,Weeks-Sawyer,Mobile Shop,Savannahton,weeks-s@upi,TXN00379,Jose Jones,5250536148,4320.63,SUCCESS,Yes,qr_codes\TXN00379.png,2025-12-02 03:57:43
MID0019,Weeks-Sawyer,Mobile Shop,Savannahton,weeks-s@upi,TXN00380,Toni Ferguson,2501547793,1830.26,FAILED,No,qr_codes\TXN00380.png,2025-12-04 03:22:43
MID0020,Harris-Montes,Electronics,Hoganton,harris-@upi,TXN00381,Samantha Meyer,6775312066,7274.57,FAILED,Yes,qr_codes\TXN00381.png,2025-12-06 15:08:43
MID0020,Harris-Montes,Electronics,Hoganton,harris-@upi,TXN00382,Theresa Reese,6015839217,3376.85,SUCCESS,Yes,qr_codes\TXN00382.png,2025-12-01 15:01:43
MID0020,Harris-Montes,Electronics,Hoganton,harris-@upi,TXN00383,Heather Lozano,5632279810,7031.05,FAILED,Yes,qr_codes\TXN00383.png,2025-12-02 08:24:43
MID0020,Harris-Montes,Electronics,Hoganton,harris-@upi,TXN00384,Jessica Haynes,0882091685,1098.71,SUCCESS,No,qr_codes\TXN00384.png,2025-12-02 16:58:43
MID0020,Harris-Montes,Electronics,Hoganton,harris-@upi,TXN00385,Jose Osborne,8230080135,1610.74,SUCCESS,No,qr_codes\TXN00385.png,2025-12-01 15:51:43
MID0020,Harris-Montes,Electronics,Hoganton,harris-@upi,TXN00386,Pamela Garcia,7702419819,5415.24,FAILED,Yes,qr_codes\TXN00386.png,2025-12-03 18:42:43
MID0020,Harris-Montes,Electronics,Hoganton,harris-@upi,TXN00387,Carlos Hurley,7434254772,308.81,SUCCESS,No,qr_codes\TXN00387.png,2025-12-01 18:21:43
MID0020,Harris-Montes,Electronics,Hoganton,harris-@upi,TXN00388,Timothy Sandoval,8504858528,1650.12,FAILED,No,qr_codes\TXN00388.png,2025-12-08 04:11:43
MID0020,Harris-Montes,Electronics,Hoganton,harris-@upi,TXN00389,James Kirby,7050629831,5132.85,SUCCESS,Yes,qr_codes\TXN00389.png,2025-12-06 16:11:43
MID0020,Harris-Montes,Electronics,Hoganton,harris-@upi,TXN00390,Zachary Fischer Jr.,2523743368,7368.37,FAILED,Yes,qr_codes\TXN00390.png,2025-12-07 11:29:43
MID0020,Harris-Montes,Electronics,Hoganton,harris-@upi,TXN00391,Alex Espinoza,1280335122,2223.97,SUCCESS,No,qr_codes\TXN00391.png,2025-12-04 14:57:43
MID0020,Harris-Montes,Electronics,Hoganton,harris-@upi,TXN00392,Andrew Jones,9307828048,3002.45,SUCCESS,Yes,qr_codes\TXN00392.png,2025-12-05 07:48:43
MID0020,Harris-Montes,Electronics,Hoganton,harris-@upi,TXN00393,Amy French,2161238634,7898.7,FAILED,Yes,qr_codes\TXN00393.png,2025-12-04 04:12:44
MID0020,Harris-Montes,Electronics,Hoganton,harris-@upi,TXN00394,Matthew Rios,7132261308,5817.86,SUCCESS,Yes,qr_codes\TXN00394.png,2025-12-03 08:32:44
MID0020,Harris-Montes,Electronics,Hoganton,harris-@upi,TXN00395,Jennifer Byrd,3253374160,4881.79,SUCCESS,Yes,qr_codes\TXN00395.png,2025-12-03 00:49:44
MID0020,Harris-Montes,Electronics,Hoganton,harris-@upi,TXN00396,Lauren Frazier,0554643017,4983.78,FAILED,Yes,qr_codes\TXN00396.png,2025-12-01 23:55:44
MID0020,Harris-Montes,Electronics,Hoganton,harris-@upi,TXN00397,Dr. Jeanne Matthews PhD,0887071505,6603.12,FAILED,Yes,qr_codes\TXN00397.png,2025-12-05 07:40:44
MID0020,Harris-Montes,Electronics,Hoganton,harris-@upi,TXN00398,Cody Rodriguez,0147891970,1251.03,FAILED,No,qr_codes\TXN00398.png,2025-12-07 14:02:44
MID0020,Harris-Montes,Electronics,Hoganton,harris-@upi,TXN00399,Lisa Bailey,7934968783,2691.5,SUCCESS,Yes,qr_codes\TXN00399.png,2025-12-02 05:28:44
MID0020,Harris-Montes,Electronics,Hoganton,harris-@upi,TXN00400,Dr. Cathy Medina,1378549589,4211.99,FAILED,Yes,qr_codes\TXN00400.png,2025-12-03 11:14:44
MID0021,Deleon-Murphy,Electronics,West Sandra,deleon-@upi,TXN00401,Michele Sanchez,9995957492,1601.8,SUCCESS,No,qr_codes\TXN00401.png,2025-12-05 02:01:44
MID0021,Deleon-Murphy,Electronics,West Sandra,deleon-@upi,TXN00402,Heather Dickson,0979809217,4789.06,SUCCESS,Yes,qr_codes\TXN00402.png,2025-12-06 02:07:44
MID0021,Deleon-Murphy,Electronics,West Sandra,deleon-@upi,TXN00403,Ethan Morgan,3568311421,3060.81,SUCCESS,Yes,qr_codes\TXN00403.png,2025-12-02 00:36:44
MID0021,Deleon-Murphy,Electronics,West Sandra,deleon-@upi,TXN00404,Kathy White,6926893252,7664.7,SUCCESS,Yes,qr_codes\TXN00404.png,2025-12-03 09:38:44
MID0021,Deleon-Murphy,Electronics,West Sandra,deleon-@upi,TXN00405,Ronald Wu,3723203130,2443.3,SUCCESS,No,qr_codes\TXN00405.png,2025-12-02 20:49:44
MID0021,Deleon-Murphy,Electronics,West Sandra,deleon-@upi,TXN00406,Molly Flores,1178020305,3396.04,FAILED,Yes,qr_codes\TXN00406.png,2025-12-04 02:02:44
MID0021,Deleon-Murphy,Electronics,West Sandra,deleon-@upi,TXN00407,Brian Galvan,2080800600,3367.85,FAILED,Yes,qr_codes\TXN00407.png,2025-12-01 14:27:44
MID0021,Deleon-Murphy,Electronics,West Sandra,deleon-@upi,TXN00408,Catherine Randolph,0877314268,6027.34,FAILED,Yes,qr_codes\TXN00408.png,2025-12-02 19:59:44
MID0021,Deleon-Murphy,Electronics,West Sandra,deleon-@upi,TXN00409,Jessica Johnson,2870310140,3379.77,FAILED,Yes,qr_codes\TXN00409.png,2025-12-03 00:46:44
MID0021,Deleon-Murphy,Electronics,West Sandra,deleon-@upi,TXN00410,Edward Edwards,6305439921,6386.35,SUCCESS,Yes,qr_codes\TXN00410.png,2025-12-05 00:09:44
MID0021,Deleon-Murphy,Electronics,West Sandra,deleon-@upi,TXN00411,Andrea Crawford,0729327380,1539.63,FAILED,No,qr_codes\TXN00411.png,2025-12-02 17:05:44
MID0021,Deleon-Murphy,Electronics,West Sandra,deleon-@upi,TXN00412,John Davis,1997695887,2943.94,FAILED,No,qr_codes\TXN00412.png,2025-12-05 19:18:44
MID0021,Deleon-Murphy,Electronics,West Sandra,deleon-@upi,TXN00413,Austin Smith,6965045374,948.85,FAILED,Yes,qr_codes\TXN00413.png,2025-12-05 03:51:44
MID0021,Deleon-Murphy,Electronics,West Sandra,deleon-@upi,TXN00414,Sharon Nichols,1420201396,2287.49,SUCCESS,No,qr_codes\TXN00414.png,2025-12-02 02:55:44
MID0021,Deleon-Murphy,Electronics,West Sandra,deleon-@upi,TXN00415,Kimberly Moss,1177515803,4777.41,FAILED,Yes,qr_codes\TXN00415.png,2025-12-08 04:27:45
MID0021,Deleon-Murphy,Electronics,West Sandra,deleon-@upi,TXN00416,Austin Hall,6137746071,7950.7,SUCCESS,Yes,qr_codes\TXN00416.png,2025-12-03 11:07:45
MID0021,Deleon-Murphy,Electronics,West Sandra,deleon-@upi,TXN00417,Anita Stein,4098161864,5079.24,SUCCESS,Yes,qr_codes\TXN00417.png,2025-12-08 02:39:45
MID0021,Deleon-Murphy,Electronics,West Sandra,deleon-@upi,TXN00418,Trevor Day,2785473132,269.94,FAILED,No,qr_codes\TXN00418.png,2025-12-03 10:10:45
MID0021,Deleon-Murphy,Electronics,West Sandra,deleon-@upi,TXN00419,Danielle Davis,5615908481,491.86,SUCCESS,No,qr_codes\TXN00419.png,2025-12-04 07:46:45
MID0021,Deleon-Murphy,Electronics,West Sandra,deleon-@upi,TXN00420,Amber Weaver,3419392256,1328.33,SUCCESS,No,qr_codes\TXN00420.png,2025-12-02 10:12:45
